Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,EquivDiameter,Compactness,ShapeFactor1,ShapeFactor3,Class
776.919,284.1330705,189.8432571,1.496671911,231.1690657,0.813594367,0.006769747,0.661935794,SIRA
670.763,247.1080599,164.2388579,1.504565138,201.2757706,0.814525316,0.007766298,0.663451491,DERMASON
1041.578,407.7764946,230.1807487,1.771549084,305.0925272,0.748185664,0.00557788,0.559781787,CALI
1027.388,404.7729715,233.5996175,1.732763846,306.1195147,0.756274594,0.005499707,0.571951261,CALI
1024.352,390.6549574,244.3383937,1.598827559,308.7019387,0.790216361,0.00521945,0.624441897,CALI
761.733,283.9426676,183.5136768,1.547256164,228.1168564,0.803390552,0.006947459,0.645436379,SIRA
735.811,278.5207037,182.1990372,1.528661776,225.1137648,0.808247868,0.006997832,0.653264615,DERMASON
1185.231,402.6771524,275.5243084,1.461494105,332.5140231,0.825758356,0.004637108,0.681876862,BARBUNYA
993.29,391.4727093,215.3432963,1.817900608,288.8408232,0.737831313,0.005974402,0.544395047,CALI
1038.979,396.1093553,232.8322077,1.701265299,300.7675567,0.75930435,0.005575236,0.576543096,CALI
824.19,310.6162208,203.2771675,1.528042842,250.9013941,0.807753676,0.006282436,0.652466001,SIRA
650.947,234.1331124,171.0998,1.368400854,199.8728695,0.853671945,0.007462172,0.72875579,DERMASON
683.764,234.1534913,196.3316509,1.192642604,214.3385855,0.915376424,0.006489482,0.837913997,SEKER
1005.966,412.5516489,196.3377049,2.101234957,284.1365395,0.688729618,0.006506303,0.474348486,HOROZ
1641.868,622.9177351,383.0486918,1.626210319,486.5787638,0.781128448,0.003349921,0.610161652,BOMBAY
1025.276,416.6651862,194.5573897,2.141605553,283.7464174,0.680993821,0.006589259,0.463752585,HOROZ
760.071,276.569335,187.8639111,1.472179161,227.7928981,0.823637581,0.006786311,0.678378865,DERMASON
1080.918,415.0082843,245.4240131,1.690984835,317.6121784,0.765315273,0.005238086,0.585707467,CALI
1635.951,632.9955102,362.3502488,1.746916174,476.1211907,0.752171513,0.003555296,0.565761985,BOMBAY
1076.435,365.1088878,248.9703306,1.466475491,300.6722924,0.823514032,0.005142161,0.678175361,BARBUNYA
800.27,304.1753051,190.1157588,1.599947879,239.4478021,0.787203294,0.006754798,0.619689026,SIRA
894.091,342.5249306,205.8840506,1.663678802,264.8111425,0.773114944,0.006219132,0.597706716,SIRA
785.745,275.8307819,215.8361969,1.277963502,243.648915,0.8833275,0.005915942,0.780267472,SEKER
717.398,256.096468,194.8200229,1.314528477,223.145361,0.871333223,0.006548442,0.759221586,SEKER
699.055,235.795252,192.902193,1.222356513,213.1711035,0.904051721,0.00660676,0.817309515,SEKER
936.493,372.025377,184.0816331,2.020980425,260.8655476,0.701203638,0.006960641,0.491686542,HOROZ
746.427,261.1940667,206.3100431,1.266026912,232.0184647,0.888299139,0.006177722,0.789075361,SEKER
957.732,347.338032,220.193528,1.577421622,276.2524784,0.795341866,0.005794955,0.632568683,BARBUNYA
689.65,258.6394705,169.8181605,1.523037759,209.2953255,0.809216494,0.007517715,0.654831334,DERMASON
769.477,282.9024233,189.4299351,1.493440955,230.4878452,0.814725595,0.006780328,0.663777795,SIRA
716.009,253.8341742,196.4948033,1.291811132,223.0854412,0.878862911,0.006494082,0.772400016,SEKER
982.497,410.2849482,185.6243139,2.210297453,275.6203262,0.671777815,0.006876591,0.451285433,HOROZ
1092.181,417.060032,245.77818,1.696896088,317.9387267,0.762333243,0.005253175,0.581151973,CALI
920.796,348.2599063,218.4122537,1.594507178,275.0399627,0.789754886,0.005861679,0.62371278,CALI
1137.956,407.2692514,235.985883,1.725820402,309.5750968,0.760123912,0.005410778,0.577788362,BARBUNYA
942.475,382.1272226,194.3005874,1.966680738,271.132867,0.709535597,0.006618411,0.503440763,HOROZ
617.768,232.3433506,151.6086237,1.532520676,187.5181498,0.807073451,0.008413055,0.651367556,DERMASON
1071.325,416.2127295,235.4639688,1.767628107,310.7696349,0.746660572,0.005487169,0.55750201,CALI
736.147,246.4204137,212.0015761,1.162351801,228.3790374,0.926786194,0.006015536,0.858932649,SEKER
990.089,388.7851819,222.8892471,1.744297614,293.434997,0.754748408,0.005749049,0.569645159,CALI
1056.519,357.1544817,239.7330337,1.489800868,292.054088,0.817724831,0.00533138,0.668673898,BARBUNYA
691.867,264.7905497,165.6443363,1.598548768,209.1584029,0.789901313,0.007706585,0.623944084,DERMASON
792.906,277.4665035,221.4105608,1.253176463,247.732556,0.892837704,0.005756447,0.797159166,SEKER
633.483,229.6930655,166.0738338,1.383077998,195.1149979,0.84945968,0.007682042,0.721581747,DERMASON
708.945,268.2389969,174.2424848,1.539458056,216.0249425,0.805345028,0.007318536,0.648580615,DERMASON
791.206,305.8261842,183.2707654,1.66871232,235.9715767,0.771587225,0.00699303,0.595346845,SIRA
872.835,358.257634,176.726772,2.027183714,251.1575338,0.701052846,0.007231246,0.491475092,HOROZ
740.017,272.9233921,178.7628229,1.526734629,220.4819399,0.807852849,0.007148334,0.652626226,SIRA
724.462,240.429845,212.0852829,1.133647001,225.743526,0.938916406,0.006007142,0.881564018,SEKER
756.121,268.3475347,205.5796154,1.305321708,234.5536346,0.874066664,0.006210455,0.763992534,SEKER
1122.027,362.2990523,285.4455253,1.269240609,320.501399,0.884632176,0.004490735,0.782574087,BARBUNYA
994.351,413.413755,188.0527019,2.198393062,277.854062,0.672096801,0.006818071,0.451714109,HOROZ
1012.2,386.0879006,223.8322172,1.724898701,293.0485639,0.759020325,0.005724231,0.576111854,CALI
1008.56,384.7246167,231.9380636,1.65873859,297.4279918,0.773093218,0.005537279,0.597673123,CALI
925.853,346.4436997,219.3624607,1.579320813,275.5464036,0.795356948,0.005809694,0.632592674,BARBUNYA
666.585,235.5413478,184.7780345,1.274725908,208.4602256,0.885026037,0.006901299,0.783271086,SEKER
791.313,271.5494225,225.7855432,1.202687376,247.3879649,0.91102372,0.005649394,0.829964218,SEKER
831.746,321.4095163,187.0723302,1.718102917,244.9544586,0.762125719,0.006820216,0.580835611,SIRA
802.456,297.3153679,192.0522386,1.548096341,238.4113247,0.801880261,0.006659992,0.643011953,SIRA
873.397,331.8137708,208.1187729,1.594348103,262.2140512,0.790244632,0.006144586,0.624486579,SIRA
1454.654,540.1550175,346.0038751,1.561124185,431.1752221,0.798243482,0.003699312,0.637192657,BOMBAY
752.58,266.8535388,204.8105217,1.302928857,233.4708936,0.874902745,0.006233294,0.765454813,SEKER
960.455,318.9882422,245.2603572,1.300610689,279.5717366,0.876432732,0.005196348,0.768134334,BARBUNYA
736.073,239.6588879,220.0216048,1.089251613,229.5634656,0.95787587,0.005790261,0.917526182,SEKER
1004.224,377.6639772,237.5478886,1.589843544,299.2481974,0.792366271,0.005369732,0.627844308,CALI
1111.998,435.5297904,250.374737,1.739511724,328.9239788,0.75522728,0.005125508,0.570368244,CALI
575.605,204.7495203,149.4307654,1.370196557,174.7348972,0.85340809,0.008538345,0.728305369,DERMASON
689.072,252.0301948,179.1753345,1.406612107,212.1622908,0.841812986,0.007128962,0.708649103,DERMASON
711.096,248.509143,192.0870765,1.293731715,218.3289767,0.878555107,0.006637885,0.771859076,SEKER
621.646,234.0180239,151.0420751,1.549356521,187.8980025,0.802921071,0.008439469,0.644682247,DERMASON
1609.793,593.2555045,385.3183285,1.539650364,476.3003279,0.802858674,0.003329585,0.644582051,BOMBAY
771.361,263.8424028,213.423154,1.236240763,237.1341909,0.898772102,0.005974016,0.807791291,SEKER
687.46,238.6993457,194.4298757,1.227688619,215.3431157,0.902152099,0.006553893,0.813878409,SEKER
666.067,226.9280102,191.1104706,1.187417987,208.1729597,0.917352422,0.006667294,0.841535465,SEKER
629.94,228.4820199,166.7828307,1.369937295,194.9942372,0.853433619,0.007651007,0.728348943,DERMASON
834.946,323.3127995,184.8112087,1.749422028,243.6881047,0.753722417,0.006932093,0.568097482,SIRA
635.077,231.3592631,165.9779656,1.393915525,195.8607522,0.846565422,0.007678956,0.716673014,DERMASON
1036.913,428.3003348,201.1097099,2.129685011,292.1521626,0.682119856,0.006389109,0.465287498,HOROZ
820.651,296.7043203,207.8179902,1.427712394,248.1331188,0.836297627,0.006135706,0.69939372,SEKER
1005.966,412.5516489,196.3377049,2.101234957,284.1365395,0.688729618,0.006506303,0.474348486,HOROZ
721.444,263.6899886,182.7969036,1.442529843,219.4080991,0.83206837,0.006974265,0.692337773,DERMASON
753.761,276.7611091,178.6877616,1.548853187,222.1503202,0.802678963,0.007140379,0.644293518,DERMASON
1043.841,429.1510473,199.4556918,2.151610934,291.9123666,0.680208911,0.006412322,0.462684163,HOROZ
720.946,254.1695308,199.0732138,1.276764091,224.8449452,0.884625881,0.006401288,0.78256295,SEKER
601.046,213.328485,163.7296314,1.302931443,186.7049872,0.875199518,0.007791967,0.765974196,DERMASON
1120.93,432.8499808,257.0624601,1.68383194,332.2784482,0.767652681,0.004991639,0.589290638,CALI
590.144,217.7287407,148.0643618,1.470500653,178.9077106,0.82170002,0.008660994,0.675190923,DERMASON
834.56,335.9276309,173.6660506,1.934331032,240.6200778,0.71628546,0.007387409,0.513064861,HOROZ
662.898,221.2164258,195.0635178,1.134073805,207.6462953,0.938656768,0.006532495,0.881076528,SEKER
620.231,229.7810379,155.5633095,1.477090187,188.6452896,0.82097849,0.008221146,0.674005681,DERMASON
836.693,339.3525674,165.4114419,2.051566467,236.0066464,0.695461502,0.007757339,0.483666701,HOROZ
693.759,260.2812222,168.7329821,1.542562805,209.2070968,0.8037733,0.007571817,0.646051517,DERMASON
1563.293,602.4823693,355.4534349,1.694968483,459.4831461,0.762649946,0.003633417,0.581634939,BOMBAY
1656.324,618.6363355,383.1531609,1.614592802,484.6661086,0.78344268,0.003353206,0.613782433,BOMBAY
893.42,344.6786138,206.3715614,1.670184649,266.1324786,0.772117758,0.006196247,0.596165832,SIRA
654.454,241.1930189,165.0399444,1.46142208,199.3402442,0.826476011,0.007728316,0.683062597,DERMASON
1041.011,405.7205268,232.1264133,1.747843001,304.5286119,0.750587145,0.00557033,0.563381062,CALI
616.758,219.7039144,167.5953485,1.310918927,191.6783772,0.872439518,0.007613804,0.761150713,DERMASON
779.47,283.1675612,195.7591113,1.446510251,234.8492934,0.829365102,0.006536949,0.687846473,SIRA
839.624,289.346965,230.7840721,1.253756216,258.1622048,0.892223648,0.005527691,0.796063039,SEKER
665.734,246.7348621,168.2334833,1.46662161,203.5434635,0.824948132,0.007582743,0.68053942,DERMASON
773.873,276.8210801,201.0640058,1.376780886,235.2339062,0.849768761,0.00636956,0.722106946,SIRA
1114.935,434.2286666,241.7090409,1.796493275,323.3057383,0.744551807,0.005289344,0.554357393,CALI
1732.071,676.9838845,388.0407184,1.744620738,508.6212122,0.751304756,0.003331958,0.564458836,BOMBAY
681.223,261.3888144,156.1522341,1.673935797,201.7180938,0.771716625,0.008179136,0.59554655,DERMASON
1457.451,542.0882389,362.1338272,1.496927926,441.7442313,0.81489359,0.003537027,0.664051564,BOMBAY
1027.303,396.7714804,238.2287861,1.665506032,305.9947105,0.771211455,0.005395389,0.594767108,CALI
1038.45,424.1090453,202.017289,2.099370046,290.9818374,0.686101465,0.00637758,0.470735221,HOROZ
680.503,232.6456666,188.5544051,1.233838406,209.3591921,0.899905832,0.006758044,0.809830506,SEKER
823.47,309.9764429,194.5419488,1.593365569,245.3595569,0.791542591,0.006555908,0.626539674,SIRA
916.723,372.3930492,194.7710839,1.91195244,266.0032729,0.714307836,0.006700971,0.510235684,HOROZ
1041.369,365.7678528,248.6908337,1.470773359,299.9770072,0.820129503,0.00517535,0.672612401,BARBUNYA
778.529,292.6484811,189.956042,1.540611597,235.1716524,0.803597721,0.006737309,0.645769297,SIRA
799.436,254.0924038,233.2003968,1.089588214,243.30639,0.957550821,0.005465058,0.916903575,SEKER
682.867,249.5239143,173.6777206,1.436706524,207.7229283,0.832477035,0.007362977,0.693018013,DERMASON
1205.045,397.284229,271.9564098,1.460837894,327.4652771,0.824259443,0.004717164,0.679403629,BARBUNYA
630.69,234.0911699,152.8464885,1.531544311,188.6081643,0.805703882,0.008378652,0.649158745,DERMASON
1091.875,369.75215,272.8683884,1.355056744,316.9038377,0.85707098,0.004687765,0.734570665,BARBUNYA
867.509,356.9319216,173.2697207,2.059978628,248.1844263,0.695327067,0.007378133,0.483479731,HOROZ
633.927,239.9994363,156.2160337,1.536330366,193.4536894,0.806058932,0.00816519,0.649731003,DERMASON
854.757,333.3222404,179.2134254,1.859917802,243.9726941,0.731942441,0.00713004,0.535739736,HOROZ
776.66,288.4664755,194.1309338,1.485937712,236.1387852,0.818600445,0.006586745,0.670106688,SIRA
823.147,333.4548277,162.2438361,2.055269622,231.9635815,0.695637197,0.007890554,0.483911109,HOROZ
1028.815,401.549167,223.9066604,1.793377501,297.8856888,0.741841132,0.005761686,0.550328266,CALI
1211.485,411.5015508,249.2263805,1.651115544,319.7238028,0.776968646,0.005125446,0.603680277,BARBUNYA
908.396,368.6042693,188.93584,1.95094943,263.0575907,0.713658556,0.006782172,0.509308535,HOROZ
666.153,247.2493381,164.4753077,1.503261137,201.4622966,0.814814301,0.007756355,0.663922345,DERMASON
646.44,240.1605962,158.8738063,1.511643749,195.092157,0.812340409,0.008034008,0.65989694,DERMASON
798.844,295.1510008,195.3887881,1.510583097,239.8701629,0.8127032,0.006531334,0.660486491,SIRA
1755.004,659.2733366,405.1692712,1.627155324,514.2153984,0.779972994,0.003174574,0.608357872,BOMBAY
663.916,249.4871517,163.7697846,1.523401599,201.8032875,0.808872465,0.00780013,0.654274665,DERMASON
1058.572,412.8819876,236.7943681,1.743630944,311.1340589,0.753566559,0.005430514,0.56786256,CALI
761.674,286.9061273,183.1818893,1.566236315,228.9164038,0.797879104,0.006971017,0.636611065,SIRA
1018.472,395.7520065,224.1743966,1.765375585,296.9845951,0.750431053,0.005713015,0.563146766,CALI
737.923,276.3073371,178.9101076,1.54439199,222.1216612,0.80389346,0.007130512,0.646244695,DERMASON
830.709,315.1296637,200.7583704,1.569696263,251.1930177,0.797110036,0.006358933,0.63538441,SIRA
711.31,258.5598032,185.0003423,1.397617971,218.4892909,0.8450242,0.006896215,0.714065899,DERMASON
750.395,242.822452,184.3295472,1.317327882,211.0038872,0.868963662,0.006944133,0.755097846,SEKER
940.402,394.5952617,183.5331656,2.14999431,268.6585255,0.680845797,0.006960825,0.463550999,HOROZ
1046.449,389.0252397,237.899946,1.63524728,302.8011329,0.778358579,0.005402228,0.605842078,HOROZ
1178.198,428.4313179,252.9555608,1.693701916,328.9278497,0.767749312,0.005041851,0.589439007,BARBUNYA
834.774,308.9094629,206.6630549,1.49474933,252.3410051,0.816876902,0.00617683,0.667287874,SIRA
711.106,273.0062527,167.9219844,1.625792202,213.9521164,0.783689437,0.007593632,0.614169133,DERMASON
692.225,234.2366519,191.2138075,1.224998628,211.3083945,0.902114988,0.006679308,0.813811452,SEKER
1104.594,381.3384405,260.2642666,1.465197069,314.7045249,0.825263051,0.004902468,0.681059103,BARBUNYA
873.417,337.3899233,193.8206144,1.740732916,255.1185196,0.756153347,0.006600218,0.571767884,SIRA
836.361,327.782973,192.3932829,1.703713186,250.6221323,0.764597777,0.006644429,0.58460976,SIRA
676.03,230.3106061,193.1139792,1.192614885,210.8348619,0.91543705,0.006596889,0.838024993,SEKER
1031.646,395.5497803,238.017104,1.661854437,305.4574718,0.772235221,0.005397713,0.596347236,CALI
666.679,244.5198767,168.8594862,1.44806716,202.8196815,0.829460919,0.0075684,0.688005415,DERMASON
932.287,367.3399783,194.9459897,1.884316671,266.3189983,0.724993232,0.006594381,0.525615187,HOROZ
1050.03,416.1572514,218.2519252,1.906774711,298.2103553,0.716580942,0.005958297,0.513488247,CALI
1107.628,381.5514575,271.3382108,1.406184025,321.1819857,0.841778951,0.004709349,0.708591803,BARBUNYA
731.342,250.714385,213.0186626,1.176959718,231.03684,0.921514096,0.005980354,0.84918823,SEKER
796.355,308.3238598,175.9624395,1.752214056,232.5200438,0.754142232,0.007261,0.568730506,SIRA
828.185,315.7977633,186.4747864,1.693514547,242.0840139,0.766579254,0.006860993,0.587643753,SIRA
612.114,220.0364105,165.5130155,1.329420589,190.6459967,0.866429316,0.007708135,0.750699759,DERMASON
1014.236,392.6693856,237.5307691,1.653130611,305.0320085,0.776816375,0.005373365,0.60344368,CALI
741.018,278.5575553,183.4946344,1.518069213,225.6532647,0.810077704,0.006965332,0.656225886,SIRA
886.528,359.5803838,186.1317189,1.931859793,257.9673197,0.717412104,0.006879814,0.514680127,HOROZ
599.623,221.6838872,152.7359827,1.451418869,183.8427146,0.829301204,0.008351248,0.687740487,DERMASON
727.312,274.4947004,177.9160741,1.542832495,220.6291482,0.803764691,0.007179899,0.646037679,DERMASON
730.829,258.1497116,197.1490328,1.30941404,225.3963866,0.873122752,0.006469755,0.76234334,SEKER
907.654,382.584963,172.9795175,2.211735635,256.6634777,0.670866611,0.007394518,0.45006201,HOROZ
583.073,216.16436,150.8299663,1.433165871,180.4172081,0.834629761,0.008455481,0.696606838,DERMASON
695.483,258.5481358,176.3597936,1.466026528,213.2517217,0.824804716,0.007238798,0.68030282,DERMASON
1078.935,435.0816095,216.5033815,2.009583437,305.901074,0.703088955,0.005919961,0.494334078,HOROZ
708.535,261.7894114,180.3889056,1.451250067,217.1565634,0.829508582,0.007068321,0.688084487,DERMASON
866.1,343.0013052,189.6905852,1.808214703,254.1058776,0.740830643,0.006763577,0.548830042,SIRA
740.643,294.1826768,154.5956906,1.902916411,212.6388551,0.722812293,0.008284036,0.522457611,HOROZ
830.066,321.8222551,190.5340091,1.689054131,246.6560463,0.766435641,0.006735078,0.587423591,SIRA
656.148,234.9751152,173.2464067,1.356305851,201.6770618,0.85829115,0.007355615,0.736663698,DERMASON
710.064,222.9000809,140.0152488,1.591970038,176.2187256,0.79057273,0.009139369,0.625005242,DERMASON
836.513,313.4034505,191.9024901,1.63313905,244.494015,0.780125473,0.006675402,0.608595753,SIRA
1687.198,654.8413345,384.0744664,1.704985339,500.0782461,0.763663226,0.003334036,0.583181523,BOMBAY
559.503,189.7993849,159.3717704,1.190922235,173.8106863,0.915760008,0.0079993,0.838616393,DERMASON
769.464,285.1735485,191.8385301,1.486529053,233.4708936,0.818697578,0.006661221,0.670265725,SIRA
919.308,354.5460499,205.552263,1.724846249,269.6401263,0.760522156,0.006208887,0.57839395,BARBUNYA
1094.85,390.4287458,250.4580578,1.558858794,311.2240754,0.797134122,0.005132223,0.635422808,BARBUNYA
719.045,253.6662173,199.5592514,1.271132336,224.8534391,0.886414602,0.006388129,0.785730847,SEKER
691.502,255.7870162,174.650759,1.464562866,211.2752516,0.825981142,0.00729611,0.682244846,DERMASON
701.454,246.6305158,193.8404208,1.27233791,218.4863772,0.885885416,0.006578217,0.784792971,SEKER
1086.768,429.9180172,237.3677806,1.811189438,316.5902983,0.736396907,0.005461357,0.542280405,CALI
782.51,284.9225259,191.321562,1.489233743,232.9303688,0.817521774,0.006686282,0.668341851,SIRA
1021.176,400.5976711,226.5240707,1.768455202,299.6754992,0.748070997,0.005679578,0.559610216,CALI
1068.488,379.4987868,239.198684,1.586542118,300.6998163,0.792360415,0.005343849,0.627835028,BARBUNYA
934.18,348.4229806,220.9427975,1.576982751,275.8627455,0.791746701,0.005829493,0.626862839,CALI
597.074,223.8816165,147.6995476,1.515790808,181.7356151,0.811748717,0.008630749,0.65893598,DERMASON
744.617,284.7914944,177.3370381,1.605933523,224.3403948,0.787735586,0.007204804,0.620527354,DERMASON
799.719,278.5114445,181.7468511,1.532414139,224.6976656,0.806780727,0.00702354,0.650895141,SIRA
699.991,249.5144267,189.7779774,1.314770186,217.3909662,0.8712561,0.006722376,0.759087191,SEKER
1017.685,329.6995393,253.3145195,1.301542209,288.2009398,0.874132067,0.005054028,0.764106871,BARBUNYA
847.634,326.3601227,196.0422388,1.664743908,252.1542447,0.772625781,0.006535437,0.596950598,SIRA
1737.704,653.993204,404.0643305,1.618537333,511.3413013,0.781875558,0.003184649,0.611329388,BOMBAY
679.27,249.3812917,171.0141798,1.458249205,206.3083245,0.82728068,0.007460028,0.684393323,DERMASON
760.038,289.6428997,182.7515735,1.584899622,229.9320022,0.7938465,0.006975481,0.630192265,DERMASON
1654.357,593.1580854,405.8803103,1.461411333,488.7171572,0.823923958,0.003162026,0.678850688,BOMBAY
947.678,342.4605385,215.3862585,1.589983228,271.1493025,0.79176802,0.005930669,0.626896598,BARBUNYA
925.555,371.5178289,192.5229812,1.929732371,266.2807485,0.716737469,0.006671296,0.5137126,HOROZ
825.34,305.376345,188.834906,1.617160468,239.5753857,0.784525028,0.006774248,0.61547952,SIRA
1271.386,440.8110544,264.470605,1.666767671,340.8246813,0.773176348,0.004831706,0.597801665,BARBUNYA
662.214,248.8062263,162.3481386,1.532547453,200.5406299,0.8060113,0.007877105,0.649654216,DERMASON
670.488,240.9695005,175.6450402,1.371911784,205.5385319,0.852964925,0.007262492,0.727549163,SIRA
1051.138,339.36874,270.0722711,1.256584908,301.5982532,0.888703695,0.004750336,0.789794258,BARBUNYA
744.73,255.925469,201.3583309,1.270995185,226.6553974,0.885630486,0.006342953,0.784341357,SEKER
761.446,258.4358299,218.8442898,1.180911918,237.6839048,0.919701827,0.005824562,0.84585145,SEKER
982.269,388.8096551,201.9641391,1.925142042,279.2618759,0.718248306,0.006347809,0.515880628,CALI
735.359,276.2176728,176.64753,1.563665639,220.4501762,0.798103083,0.007236702,0.636968531,SIRA
1047.25,413.0462106,223.8632581,1.845082637,301.8029333,0.730675952,0.005773801,0.533887347,CALI
847.583,345.0918105,166.1002316,2.077611856,238.6648644,0.691598169,0.00771379,0.478308028,HOROZ
630.518,245.9364893,141.243409,1.741224536,185.7135234,0.755127976,0.009079168,0.570218261,DERMASON
642.116,230.3996945,170.986246,1.347475016,198.1229465,0.859909762,0.007473473,0.739444799,DERMASON
1029.742,345.5929335,234.523667,1.47359513,283.7217365,0.820970885,0.005466253,0.673993194,BARBUNYA
1073.958,420.8503424,240.7090663,1.748377611,317.0484436,0.753351992,0.005330728,0.567539223,CALI
931.54,305.938941,247.6315232,1.235460401,274.4328557,0.897018388,0.005172169,0.804641989,BARBUNYA
773.699,289.5639307,185.1824735,1.563668123,231.014795,0.797802387,0.006908361,0.636488648,SIRA
1209.112,442.6712769,268.7161202,1.64735661,344.0742451,0.777268061,0.004760879,0.604145639,BARBUNYA
563.861,204.878906,141.8015588,1.444828306,170.2955581,0.831201032,0.008994991,0.690895155,DERMASON
1529.214,547.6732621,394.2119678,1.389286239,464.0026302,0.847225275,0.00323885,0.717790667,BOMBAY
741.513,279.9243156,177.6535862,1.575675006,222.8141744,0.795980063,0.007179019,0.633584261,DERMASON
738.594,263.6985495,191.0583835,1.380198789,224.3432325,0.850756415,0.006671015,0.723786477,DERMASON
1545.501,568.8688779,387.3404908,1.468653269,468.459491,0.823492916,0.003300488,0.678140582,BOMBAY
889.324,354.6097965,185.4404821,1.912256658,256.0948437,0.722187729,0.00688429,0.521555116,HOROZ
977.31,338.7465416,247.1025471,1.370874341,288.9025301,0.852857504,0.005167522,0.727365923,BARBUNYA
764.912,287.4163471,188.7435424,1.522787712,232.5446838,0.809086491,0.006767196,0.65462095,SIRA
660.588,263.2019967,149.2530712,1.763461177,197.8077967,0.751543678,0.008564707,0.564817901,DERMASON
882.996,371.1083603,168.2970377,2.205079575,249.1981387,0.671496968,0.007608889,0.450908178,HOROZ
1614.083,604.5212049,377.3680425,1.601940643,476.8693767,0.78883813,0.00338472,0.622265595,BOMBAY
1119.357,421.2621199,251.4297785,1.675466297,324.265233,0.769746952,0.005101076,0.592510371,CALI
734.382,276.3658087,175.144446,1.577930759,219.6053147,0.794618248,0.007296402,0.63141816,SIRA
958.214,381.4574722,200.2629329,1.90478321,273.9870988,0.718263814,0.006469877,0.515902906,HOROZ
1503.932,532.8745985,364.5403018,1.461771431,435.3072728,0.816903778,0.003580497,0.667331783,BOMBAY
766.373,284.2758006,190.479229,1.492424146,231.6230158,0.81478274,0.006746625,0.663870914,SIRA
963.98,342.9316574,239.1408081,1.434015633,286.0034988,0.833995616,0.005337956,0.695548687,BARBUNYA
1143.233,409.4419119,258.2962419,1.585164031,324.5144723,0.792577562,0.004950331,0.628179192,BARBUNYA
642.131,230.7847535,173.1093399,1.333173321,199.5349608,0.86459334,0.007380389,0.747521643,DERMASON
1139.829,433.4571416,264.0923336,1.641309066,336.1982958,0.775620618,0.004882759,0.601587342,CALI
704.414,260.626197,174.9516171,1.489704419,213.2726178,0.818308444,0.007295549,0.66962871,DERMASON
920.893,373.338829,187.9327682,1.986555259,264.1901689,0.707641821,0.006810515,0.500756947,HOROZ
1070.181,397.3118861,235.1378813,1.689697482,305.3449069,0.768526987,0.005425757,0.59063373,BARBUNYA
655.638,239.6042975,171.1001951,1.400374192,202.329429,0.844431553,0.007452236,0.713064648,DERMASON
684.084,242.3524243,183.1011169,1.323598832,210.5417649,0.868742145,0.00696115,0.754712914,DERMASON
1606.945,602.3650349,374.4872145,1.608506276,472.7248872,0.78478142,0.003432045,0.615881877,BOMBAY
545.278,201.0372975,142.0385806,1.415371068,168.6275741,0.83878751,0.009001804,0.703564486,DERMASON
904.513,348.2910301,203.4497786,1.711926316,265.8596375,0.763326111,0.006274044,0.582666752,SIRA
639.337,234.7549614,165.0418168,1.422396856,196.7266866,0.838008643,0.007723219,0.702258485,DERMASON
818.737,301.8526946,204.513536,1.475954602,247.760822,0.820800432,0.006260945,0.673713349,SIRA
660.822,251.8435495,159.7575039,1.576411394,200.2642565,0.795193114,0.007995287,0.632332089,DERMASON
793.771,290.2436873,202.1764573,1.435595871,241.9577531,0.833636574,0.00631239,0.694949937,SIRA
723.468,273.1959579,178.4052416,1.531322485,220.5194729,0.807184245,0.007153037,0.651546405,DERMASON
685.672,239.8058344,177.2609897,1.352840435,206.0458672,0.859219575,0.007191874,0.738258279,DERMASON
785.42,306.1525448,182.3021945,1.6793684,235.8366448,0.770323974,0.007008505,0.593399024,SIRA
753.828,284.165244,182.2939555,1.558829766,227.2388677,0.799671573,0.007006737,0.639474625,DERMASON
1186.03,460.9391593,263.3413899,1.75034832,347.3208998,0.753507036,0.004865101,0.567772854,CALI
971.399,399.0631071,196.5993388,2.029829345,279.4396322,0.700239203,0.006506923,0.490334942,HOROZ
745.966,274.7577876,187.5689205,1.464836428,226.8014057,0.825459426,0.006800935,0.681383264,SIRA
1055.918,383.8421793,235.4960879,1.629930173,299.7625854,0.780952698,0.005438861,0.609887116,BARBUNYA
743.968,276.8544214,188.3717391,1.469723764,227.9577275,0.823384819,0.006783486,0.677962559,DERMASON
1080.687,421.8390488,239.459529,1.761629828,316.7873016,0.750967229,0.005352065,0.563951779,CALI
915.68,366.7775612,191.2792215,1.917498191,262.0489045,0.714462749,0.006800615,0.510457019,HOROZ
759.176,283.7997614,182.0486253,1.558922848,227.1099601,0.800247184,0.007005672,0.640395556,SIRA
794.459,293.5172825,196.8215958,1.49128596,239.0300218,0.814364387,0.006540921,0.663189355,SIRA
690.58,246.1701717,188.3103217,1.307257984,215.0591232,0.873619747,0.00677688,0.763211463,SEKER
719.525,241.5072623,209.9863069,1.150109576,225.0373961,0.931803847,0.006071988,0.868258409,SEKER
800.745,318.293212,171.8010823,1.852684557,232.3529711,0.729996627,0.007506561,0.532895075,HOROZ
658.68,233.794202,176.5200436,1.324462634,202.9389226,0.868023762,0.007227917,0.753465251,DERMASON
735.334,273.6389,186.4787666,1.467399774,225.7181437,0.824875936,0.006838408,0.680420309,DERMASON
607.084,231.081041,140.4027921,1.645843629,179.8128054,0.778137422,0.009099828,0.605497847,DERMASON
661.651,246.483722,163.082581,1.511404348,200.2451822,0.812407329,0.007826619,0.660005668,DERMASON
