Perimeter,MajorAxisLength,MinorAxisLength,roundness,Compactness,ShapeFactor1,ShapeFactor3,ShapeFactor4,Class
949.775,356.8420505,187.0040994,0.723929113,0.720846603,0.006866705,0.519619825,0.991540851,HOROZ
1005.634,413.0849867,194.313119,0.780549133,0.6846219,0.006576111,0.468707145,0.996411801,HOROZ
1000.487,425.0603685,178.3524596,0.742966554,0.645796363,0.007182379,0.417052942,0.993945795,HOROZ
891.975,372.2684919,171.2737153,0.785268451,0.675858227,0.0074876,0.456784342,0.992834295,HOROZ
796.857,286.6901576,198.9027607,0.879711736,0.829827702,0.006449432,0.688614015,0.99253957,SIRA
1116.248,416.6129173,247.1405223,0.812965302,0.768978318,0.005168318,0.591327654,0.9968205,BARBUNYA
1036.381,352.3274101,271.1416181,0.874591829,0.875640511,0.004713158,0.766746305,0.996327092,BARBUNYA
742.531,263.701083,202.8752946,0.955641913,0.876194249,0.006289229,0.767716361,0.997892012,SEKER
669.076,224.8894003,190.753366,0.94405814,0.92014435,0.006686967,0.846665624,0.998179631,SEKER
1186.252,409.0478139,255.5614799,0.73222292,0.789904646,0.004988692,0.62394935,0.998683831,BARBUNYA
1097.724,424.9451059,247.9629105,0.853711636,0.75974186,0.00519093,0.577207693,0.989186584,CALI
679.262,220.5312914,192.7167056,0.907840655,0.934161662,0.006616005,0.87265801,0.998607762,SEKER
776.919,284.1330705,189.8432571,0.873791259,0.813594367,0.006769747,0.661935794,0.990700711,SIRA
670.763,247.1080599,164.2388579,0.888678237,0.814525316,0.007766298,0.663451491,0.998205984,DERMASON
1041.578,407.7764946,230.1807487,0.846796959,0.748185664,0.00557788,0.559781787,0.991680912,CALI
1027.388,404.7729715,233.5996175,0.87621927,0.756274594,0.005499707,0.571951261,0.991056467,CALI
1024.352,390.6549574,244.3383937,0.896354947,0.790216361,0.00521945,0.624441897,0.998374913,CALI
761.733,283.9426676,183.5136768,0.885133872,0.803390552,0.006947459,0.645436379,0.998655415,SIRA
735.811,278.5207037,182.1990372,0.923785829,0.808247868,0.006997832,0.653264615,0.998620647,DERMASON
1185.231,402.6771524,275.5243084,0.776807969,0.825758356,0.004637108,0.681876862,0.996559013,BARBUNYA
993.29,391.4727093,215.3432963,0.834573839,0.737831313,0.005974402,0.544395047,0.989656087,CALI
1038.979,396.1093553,232.8322077,0.827081262,0.75930435,0.005575236,0.576543096,0.980852763,CALI
824.19,310.6162208,203.2771675,0.914642153,0.807753676,0.006282436,0.652466001,0.996996002,SIRA
650.947,234.1331124,171.0998,0.930499578,0.853671945,0.007462172,0.72875579,0.997230045,DERMASON
683.764,234.1534913,196.3316509,0.969813004,0.915376424,0.006489482,0.837913997,0.999331932,SEKER
1005.966,412.5516489,196.3377049,0.787385321,0.688729618,0.006506303,0.474348486,0.996717621,HOROZ
1641.868,622.9177351,383.0486918,0.86682129,0.781128448,0.003349921,0.610161652,0.992251175,BOMBAY
1025.276,416.6651862,194.5573897,0.755925396,0.680993821,0.006589259,0.463752585,0.993175111,HOROZ
760.071,276.569335,187.8639111,0.886485793,0.823637581,0.006786311,0.678378865,0.998695228,DERMASON
1080.918,415.0082843,245.4240131,0.852135269,0.765315273,0.005238086,0.585707467,0.990422445,CALI
1635.951,632.9955102,362.3502488,0.835976722,0.752171513,0.003555296,0.565761985,0.988338762,BOMBAY
1076.435,365.1088878,248.9703306,0.770035846,0.823514032,0.005142161,0.678175361,0.994527545,BARBUNYA
800.27,304.1753051,190.1157588,0.883585097,0.787203294,0.006754798,0.619689026,0.991470143,SIRA
894.091,342.5249306,205.8840506,0.865782511,0.773114944,0.006219132,0.597706716,0.994391993,SIRA
785.745,275.8307819,215.8361969,0.948998348,0.8833275,0.005915942,0.780267472,0.997153351,SEKER
717.398,256.096468,194.8200229,0.954893962,0.871333223,0.006548442,0.759221586,0.998018395,SEKER
699.055,235.795252,192.902193,0.917769708,0.904051721,0.00660676,0.817309515,0.999043608,SEKER
936.493,372.025377,184.0816331,0.765815454,0.701203638,0.006960641,0.491686542,0.993688876,HOROZ
746.427,261.1940667,206.3100431,0.953608606,0.888299139,0.006177722,0.789075361,0.998990642,SEKER
957.732,347.338032,220.193528,0.821153058,0.795341866,0.005794955,0.632568683,0.997827518,BARBUNYA
689.65,258.6394705,169.8181605,0.908994639,0.809216494,0.007517715,0.654831334,0.997332848,DERMASON
769.477,282.9024233,189.4299351,0.88553252,0.814725595,0.006780328,0.663777795,0.991312945,SIRA
716.009,253.8341742,196.4948033,0.958087646,0.878862911,0.006494082,0.772400016,0.997794939,SEKER
982.497,410.2849482,185.6243139,0.776711551,0.671777815,0.006876591,0.451285433,0.997475043,HOROZ
1092.181,417.060032,245.77818,0.836367931,0.762333243,0.005253175,0.581151973,0.98615451,CALI
920.796,348.2599063,218.4122537,0.880571242,0.789754886,0.005861679,0.62371278,0.994514505,CALI
1137.956,407.2692514,235.985883,0.730433764,0.760123912,0.005410778,0.577788362,0.997158943,BARBUNYA
942.475,382.1272226,194.3005874,0.816816309,0.709535597,0.006618411,0.503440763,0.990107252,HOROZ
617.768,232.3433506,151.6086237,0.909359372,0.807073451,0.008413055,0.651367556,0.998234247,DERMASON
1071.325,416.2127295,235.4639688,0.830490027,0.746660572,0.005487169,0.55750201,0.985456223,CALI
736.147,246.4204137,212.0015761,0.949911463,0.926786194,0.006015536,0.858932649,0.998381912,SEKER
990.089,388.7851819,222.8892471,0.866912157,0.754748408,0.005749049,0.569645159,0.993630691,CALI
1056.519,357.1544817,239.7330337,0.754174252,0.817724831,0.00533138,0.668673898,0.996190955,BARBUNYA
691.867,264.7905497,165.6443363,0.901997111,0.789901313,0.007706585,0.623944084,0.997405047,DERMASON
792.906,277.4665035,221.4105608,0.963435188,0.892837704,0.005756447,0.797159166,0.998981104,SEKER
633.483,229.6930655,166.0738338,0.936291591,0.84945968,0.007682042,0.721581747,0.998003838,DERMASON
708.945,268.2389969,174.2424848,0.916394458,0.805345028,0.007318536,0.648580615,0.998462652,DERMASON
791.206,305.8261842,183.2707654,0.877889774,0.771587225,0.00699303,0.595346845,0.993462615,SIRA
872.835,358.257634,176.726772,0.817199062,0.701052846,0.007231246,0.491475092,0.996310303,HOROZ
740.017,272.9233921,178.7628229,0.87611758,0.807852849,0.007148334,0.652626226,0.996387059,SIRA
724.462,240.429845,212.0852829,0.958294803,0.938916406,0.006007142,0.881564018,0.999382406,SEKER
756.121,268.3475347,205.5796154,0.949732892,0.874066664,0.006210455,0.763992534,0.997256039,SEKER
1122.027,362.2990523,285.4455253,0.805291266,0.884632176,0.004490735,0.782574087,0.99327481,BARBUNYA
994.351,413.413755,188.0527019,0.770644026,0.672096801,0.006818071,0.451714109,0.993045164,HOROZ
1012.2,386.0879006,223.8322172,0.827268093,0.759020325,0.005724231,0.576111854,0.993734589,CALI
1008.56,384.7246167,231.9380636,0.858341169,0.773093218,0.005537279,0.597673123,0.991383474,CALI
925.853,346.4436997,219.3624607,0.874188649,0.795356948,0.005809694,0.632592674,0.999066777,BARBUNYA
666.585,235.5413478,184.7780345,0.965239485,0.885026037,0.006901299,0.783271086,0.998455947,SEKER
791.313,271.5494225,225.7855432,0.964628925,0.91102372,0.005649394,0.829964218,0.998187487,SEKER
831.746,321.4095163,187.0723302,0.856030032,0.762125719,0.006820216,0.580835611,0.997935358,SIRA
802.456,297.3153679,192.0522386,0.871186325,0.801880261,0.006659992,0.643011953,0.995444451,SIRA
873.397,331.8137708,208.1187729,0.889586686,0.790244632,0.006144586,0.624486579,0.995648992,SIRA
1454.654,540.1550175,346.0038751,0.867137416,0.798243482,0.003699312,0.637192657,0.994736867,BOMBAY
752.58,266.8535388,204.8105217,0.949860638,0.874902745,0.006233294,0.765454813,0.997333164,SEKER
960.455,318.9882422,245.2603572,0.83624249,0.876432732,0.005196348,0.768134334,0.999043726,BARBUNYA
736.073,239.6588879,220.0216048,0.95998294,0.95787587,0.005790261,0.917526182,0.999416873,SEKER
1004.224,377.6639772,237.5478886,0.876398526,0.792366271,0.005369732,0.627844308,0.99817422,CALI
1111.998,435.5297904,250.374737,0.863540684,0.75522728,0.005125508,0.570368244,0.992162247,CALI
575.605,204.7495203,149.4307654,0.909515128,0.85340809,0.008538345,0.728305369,0.997921509,DERMASON
689.072,252.0301948,179.1753345,0.935636017,0.841812986,0.007128962,0.708649103,0.996794408,DERMASON
711.096,248.509143,192.0870765,0.93039214,0.878555107,0.006637885,0.771859076,0.998578567,SEKER
621.646,234.0180239,151.0420751,0.901691104,0.802921071,0.008439469,0.644682247,0.998842643,DERMASON
1609.793,593.2555045,385.3183285,0.864015308,0.802858674,0.003329585,0.644582051,0.992430989,BOMBAY
771.361,263.8424028,213.423154,0.93276608,0.898772102,0.005974016,0.807791291,0.998624522,SEKER
687.46,238.6993457,194.4298757,0.96842694,0.902152099,0.006553893,0.813878409,0.99918926,SEKER
666.067,226.9280102,191.1104706,0.964078826,0.917352422,0.006667294,0.841535465,0.999254348,SEKER
629.94,228.4820199,166.7828307,0.945681572,0.853433619,0.007651007,0.728348943,0.99779238,DERMASON
834.946,323.3127995,184.8112087,0.840720484,0.753722417,0.006932093,0.568097482,0.993842249,SIRA
635.077,231.3592631,165.9779656,0.93873241,0.846565422,0.007678956,0.716673014,0.99898164,DERMASON
1036.913,428.3003348,201.1097099,0.783489747,0.682119856,0.006389109,0.465287498,0.99091581,HOROZ
820.651,296.7043203,207.8179902,0.902302598,0.836297627,0.006135706,0.69939372,0.998533082,SEKER
1005.966,412.5516489,196.3377049,0.787385321,0.688729618,0.006506303,0.474348486,0.996717621,HOROZ
721.444,263.6899886,182.7969036,0.912850806,0.83206837,0.006974265,0.692337773,0.998717899,DERMASON
753.761,276.7611091,178.6877616,0.857287135,0.802678963,0.007140379,0.644293518,0.997916069,DERMASON
1043.841,429.1510473,199.4556918,0.771855549,0.680208911,0.006412322,0.462684163,0.995516304,HOROZ
720.946,254.1695308,199.0732138,0.959976339,0.884625881,0.006401288,0.78256295,0.999148273,SEKER
601.046,213.328485,163.7296314,0.952349067,0.875199518,0.007791967,0.765974196,0.998011865,DERMASON
1120.93,432.8499808,257.0624601,0.867255589,0.767652681,0.004991639,0.589290638,0.992266399,CALI
590.144,217.7287407,148.0643618,0.907072227,0.82170002,0.008660994,0.675190923,0.992868693,DERMASON
834.56,335.9276309,173.6660506,0.820442861,0.71628546,0.007387409,0.513064861,0.992437282,HOROZ
662.898,221.2164258,195.0635178,0.968399824,0.938656768,0.006532495,0.881076528,0.99920581,SEKER
620.231,229.7810379,155.5633095,0.913029349,0.82097849,0.008221146,0.674005681,0.995567178,DERMASON
836.693,339.3525674,165.4114419,0.785264458,0.695461502,0.007757339,0.483666701,0.992274385,HOROZ
693.759,260.2812222,168.7329821,0.897501763,0.8037733,0.007571817,0.646051517,0.996575041,DERMASON
1563.293,602.4823693,355.4534349,0.852625174,0.762649946,0.003633417,0.581634939,0.985852891,BOMBAY
1656.324,618.6363355,383.1531609,0.845073453,0.78344268,0.003353206,0.613782433,0.991008698,BOMBAY
893.42,344.6786138,206.3715614,0.875758099,0.772117758,0.006196247,0.596165832,0.995707021,SIRA
654.454,241.1930189,165.0399444,0.915654142,0.826476011,0.007728316,0.683062597,0.998242761,DERMASON
1041.011,405.7205268,232.1264133,0.844588792,0.750587145,0.00557033,0.563381062,0.984701647,CALI
616.758,219.7039144,167.5953485,0.953271064,0.872439518,0.007613804,0.761150713,0.997806876,DERMASON
779.47,283.1675612,195.7591113,0.895941083,0.829365102,0.006536949,0.687846473,0.994976974,SIRA
839.624,289.346965,230.7840721,0.933072479,0.892223648,0.005527691,0.796063039,0.998068983,SEKER
665.734,246.7348621,168.2334833,0.922598174,0.824948132,0.007582743,0.68053942,0.99809382,DERMASON
773.873,276.8210801,201.0640058,0.911927257,0.849768761,0.00636956,0.722106946,0.994183042,SIRA
1114.935,434.2286666,241.7090409,0.829903265,0.744551807,0.005289344,0.554357393,0.995899329,CALI
1732.071,676.9838845,388.0407184,0.851054362,0.751304756,0.003331958,0.564458836,0.984766592,BOMBAY
681.223,261.3888144,156.1522341,0.865387965,0.771716625,0.008179136,0.59554655,0.996906689,DERMASON
1457.451,542.0882389,362.1338272,0.906679077,0.81489359,0.003537027,0.664051564,0.99403733,BOMBAY
1027.303,396.7714804,238.2287861,0.875649837,0.771211455,0.005395389,0.594767108,0.990588206,CALI
1038.45,424.1090453,202.017289,0.774926171,0.686101465,0.00637758,0.470735221,0.988247422,HOROZ
680.503,232.6456666,188.5544051,0.934165286,0.899905832,0.006758044,0.809830506,0.99919998,SEKER
823.47,309.9764429,194.5419488,0.876213901,0.791542591,0.006555908,0.626539674,0.998306744,SIRA
916.723,372.3930492,194.7710839,0.830993163,0.714307836,0.006700971,0.510235684,0.975546361,HOROZ
1041.369,365.7678528,248.6908337,0.818966978,0.820129503,0.00517535,0.672612401,0.9892604,BARBUNYA
778.529,292.6484811,189.956042,0.900575437,0.803597721,0.006737309,0.645769297,0.994879668,SIRA
799.436,254.0924038,233.2003968,0.914196117,0.957550821,0.005465058,0.916903575,0.999047329,SEKER
682.867,249.5239143,173.6777206,0.913264059,0.832477035,0.007362977,0.693018013,0.995663501,DERMASON
1205.045,397.284229,271.9564098,0.728825783,0.824259443,0.004717164,0.679403629,0.992498566,BARBUNYA
630.69,234.0911699,152.8464885,0.882650622,0.805703882,0.008378652,0.649158745,0.994215383,DERMASON
1091.875,369.75215,272.8683884,0.831397851,0.85707098,0.004687765,0.734570665,0.995384934,BARBUNYA
867.509,356.9319216,173.2697207,0.807794364,0.695327067,0.007378133,0.483479731,0.995957912,HOROZ
633.927,239.9994363,156.2160337,0.919126483,0.806058932,0.00816519,0.649731003,0.998201469,DERMASON
854.757,333.3222404,179.2134254,0.804075551,0.731942441,0.00713004,0.535739736,0.996431873,HOROZ
776.66,288.4664755,194.1309338,0.912373196,0.818600445,0.006586745,0.670106688,0.995736799,SIRA
823.147,333.4548277,162.2438361,0.783762639,0.695637197,0.007890554,0.483911109,0.994567803,HOROZ
1028.815,401.549167,223.9066604,0.827417017,0.741841132,0.005761686,0.550328266,0.98694633,CALI
1211.485,411.5015508,249.2263805,0.687406449,0.776968646,0.005125446,0.603680277,0.996745889,BARBUNYA
908.396,368.6042693,188.93584,0.827658149,0.713658556,0.006782172,0.509308535,0.993635196,HOROZ
666.153,247.2493381,164.4753077,0.902691453,0.814814301,0.007756355,0.663922345,0.99804866,DERMASON
646.44,240.1605962,158.8738063,0.898923891,0.812340409,0.008034008,0.65989694,0.997529085,DERMASON
798.844,295.1510008,195.3887881,0.889873451,0.8127032,0.006531334,0.660486491,0.99771973,SIRA
1755.004,659.2733366,405.1692712,0.847293119,0.779972994,0.003174574,0.608357872,0.98989275,BOMBAY
663.916,249.4871517,163.7697846,0.911863745,0.808872465,0.00780013,0.654274665,0.996723071,DERMASON
1058.572,412.8819876,236.7943681,0.852617122,0.753566559,0.005430514,0.56786256,0.990142731,CALI
761.674,286.9061273,183.1818893,0.891487612,0.797879104,0.006971017,0.636611065,0.997083368,SIRA
1018.472,395.7520065,224.1743966,0.83920759,0.750431053,0.005713015,0.563146766,0.994165551,CALI
737.923,276.3073371,178.9101076,0.894251088,0.80389346,0.007130512,0.646244695,0.99805513,DERMASON
830.709,315.1296637,200.7583704,0.902437306,0.797110036,0.006358933,0.63538441,0.997360534,SIRA
711.31,258.5598032,185.0003423,0.931198413,0.8450242,0.006896215,0.714065899,0.997991334,DERMASON
750.395,242.822452,184.3295472,0.780370411,0.868963662,0.006944133,0.755097846,0.994711447,SEKER
940.402,394.5952617,183.5331656,0.805515517,0.680845797,0.006960825,0.463550999,0.996632011,HOROZ
1046.449,389.0252397,237.899946,0.826377725,0.778358579,0.005402228,0.605842078,0.99070161,HOROZ
1178.198,428.4313179,252.9555608,0.769244633,0.767749312,0.005041851,0.589439007,0.998333975,BARBUNYA
834.774,308.9094629,206.6630549,0.90185678,0.816876902,0.00617683,0.667287874,0.997428102,SIRA
711.106,273.0062527,167.9219844,0.893437615,0.783689437,0.007593632,0.614169133,0.998511387,DERMASON
692.225,234.2366519,191.2138075,0.919684117,0.902114988,0.006679308,0.813811452,0.996917913,SEKER
1104.594,381.3384405,260.2642666,0.80112514,0.825263051,0.004902468,0.681059103,0.997885802,BARBUNYA
873.417,337.3899233,193.8206144,0.842054956,0.756153347,0.006600218,0.571767884,0.995295175,SIRA
836.361,327.782973,192.3932829,0.886239373,0.764597777,0.006644429,0.58460976,0.996007357,SIRA
676.03,230.3106061,193.1139792,0.959958935,0.91543705,0.006596889,0.838024993,0.999441081,SEKER
1031.646,395.5497803,238.017104,0.865246505,0.772235221,0.005397713,0.596347236,0.9910423,CALI
666.679,244.5198767,168.8594862,0.913453381,0.829460919,0.0075684,0.688005415,0.996278048,DERMASON
932.287,367.3399783,194.9459897,0.805387316,0.724993232,0.006594381,0.525615187,0.99042546,HOROZ
1050.03,416.1572514,218.2519252,0.796052611,0.716580942,0.005958297,0.513488247,0.979106403,CALI
1107.628,381.5514575,271.3382108,0.829877999,0.841778951,0.004709349,0.708591803,0.996410473,BARBUNYA
731.342,250.714385,213.0186626,0.984965881,0.921514096,0.005980354,0.84918823,0.99946034,SEKER
796.355,308.3238598,175.9624395,0.841408927,0.754142232,0.007261,0.568730506,0.996537587,SIRA
828.185,315.7977633,186.4747864,0.843290577,0.766579254,0.006860993,0.587643753,0.995183244,SIRA
612.114,220.0364105,165.5130155,0.957393557,0.866429316,0.007708135,0.750699759,0.997995716,DERMASON
1014.236,392.6693856,237.5307691,0.892714381,0.776816375,0.005373365,0.60344368,0.997571219,CALI
741.018,278.5575553,183.4946344,0.915219938,0.810077704,0.006965332,0.656225886,0.996196314,SIRA
886.528,359.5803838,186.1317189,0.835688093,0.717412104,0.006879814,0.514680127,0.994289843,HOROZ
599.623,221.6838872,152.7359827,0.92776082,0.829301204,0.008351248,0.687740487,0.99819952,DERMASON
727.312,274.4947004,177.9160741,0.908205266,0.803764691,0.007179899,0.646037679,0.996727924,DERMASON
730.829,258.1497116,197.1490328,0.938776262,0.873122752,0.006469755,0.76234334,0.998223072,SEKER
907.654,382.584963,172.9795175,0.789200302,0.670866611,0.007394518,0.45006201,0.995418186,HOROZ
583.073,216.16436,150.8299663,0.944952109,0.834629761,0.008455481,0.696606838,0.998353145,DERMASON
695.483,258.5481358,176.3597936,0.927922702,0.824804716,0.007238798,0.68030282,0.99734198,DERMASON
1078.935,435.0816095,216.5033815,0.793361618,0.703088955,0.005919961,0.494334078,0.993405576,HOROZ
708.535,261.7894114,180.3889056,0.92709246,0.829508582,0.007068321,0.688084487,0.998582659,DERMASON
866.1,343.0013052,189.6905852,0.849558109,0.740830643,0.006763577,0.548830042,0.992402552,SIRA
740.643,294.1826768,154.5956906,0.813517971,0.722812293,0.008284036,0.522457611,0.994193161,HOROZ
830.066,321.8222551,190.5340091,0.871481207,0.766435641,0.006735078,0.587423591,0.992190243,SIRA
656.148,234.9751152,173.2464067,0.932414756,0.85829115,0.007355615,0.736663698,0.999141284,DERMASON
710.064,222.9000809,140.0152488,0.607867422,0.79057273,0.009139369,0.625005242,0.994989619,DERMASON
836.513,313.4034505,191.9024901,0.843122776,0.780125473,0.006675402,0.608595753,0.993921491,SIRA
1687.198,654.8413345,384.0744664,0.867048851,0.763663226,0.003334036,0.583181523,0.994315947,BOMBAY
559.503,189.7993849,159.3717704,0.952462433,0.915760008,0.0079993,0.838616393,0.998726908,DERMASON
769.464,285.1735485,191.8385301,0.908633249,0.818697578,0.006661221,0.670265725,0.996369473,SIRA
919.308,354.5460499,205.552263,0.849076284,0.760522156,0.006208887,0.57839395,0.997640635,BARBUNYA
1094.85,390.4287458,250.4580578,0.797511347,0.797134122,0.005132223,0.635422808,0.990534432,BARBUNYA
719.045,253.6662173,199.5592514,0.965131906,0.886414602,0.006388129,0.785730847,0.998767887,SEKER
691.502,255.7870162,174.650759,0.921319195,0.825981142,0.00729611,0.682244846,0.999190467,DERMASON
701.454,246.6305158,193.8404208,0.957524908,0.885885416,0.006578217,0.784792971,0.998521848,SEKER
1086.768,429.9180172,237.3677806,0.837570293,0.736396907,0.005461357,0.542280405,0.982172542,CALI
782.51,284.9225259,191.321562,0.874524904,0.817521774,0.006686282,0.668341851,0.995317236,SIRA
1021.176,400.5976711,226.5240707,0.849964959,0.748070997,0.005679578,0.559610216,0.989645598,CALI
1068.488,379.4987868,239.198684,0.781675991,0.792360415,0.005343849,0.627835028,0.996086715,BARBUNYA
934.18,348.4229806,220.9427975,0.860646334,0.791746701,0.005829493,0.626862839,0.988551884,CALI
597.074,223.8816165,147.6995476,0.914373258,0.811748717,0.008630749,0.65893598,0.998809102,DERMASON
744.617,284.7914944,177.3370381,0.895877874,0.787735586,0.007204804,0.620527354,0.996525679,DERMASON
799.719,278.5114445,181.7468511,0.779151727,0.806780727,0.00702354,0.650895141,0.997440917,SIRA
699.991,249.5144267,189.7779774,0.951914229,0.8712561,0.006722376,0.759087191,0.998025207,SEKER
1017.685,329.6995393,253.3145195,0.791523446,0.874132067,0.005054028,0.764106871,0.994517344,BARBUNYA
847.634,326.3601227,196.0422388,0.873404801,0.772625781,0.006535437,0.596950598,0.993769871,SIRA
1737.704,653.993204,404.0643305,0.854613775,0.781875558,0.003184649,0.611329388,0.989459438,BOMBAY
679.27,249.3812917,171.0141798,0.910433817,0.82728068,0.007460028,0.684393323,0.998016019,DERMASON
760.038,289.6428997,182.7515735,0.903291606,0.7938465,0.006975481,0.630192265,0.998791483,DERMASON
1654.357,593.1580854,405.8803103,0.861303973,0.823923958,0.003162026,0.678850688,0.992080089,BOMBAY
947.678,342.4605385,215.3862585,0.807969806,0.79176802,0.005930669,0.626896598,0.996755076,BARBUNYA
925.555,371.5178289,192.5229812,0.816911144,0.716737469,0.006671296,0.5137126,0.991327833,HOROZ
825.34,305.376345,188.834906,0.831607409,0.784525028,0.006774248,0.61547952,0.995329149,SIRA
1271.386,440.8110544,264.470605,0.709262454,0.773176348,0.004831706,0.597801665,0.99639649,BARBUNYA
662.214,248.8062263,162.3481386,0.905123371,0.8060113,0.007877105,0.649654216,0.995625914,DERMASON
670.488,240.9695005,175.6450402,0.927479302,0.852964925,0.007262492,0.727549163,0.998133271,SIRA
1051.138,339.36874,270.0722711,0.812527214,0.888703695,0.004750336,0.789794258,0.992443545,BARBUNYA
744.73,255.925469,201.3583309,0.914185184,0.885630486,0.006342953,0.784341357,0.996894088,SEKER
761.446,258.4358299,218.8442898,0.96165894,0.919701827,0.005824562,0.84585145,0.998876058,SEKER
982.269,388.8096551,201.9641391,0.797741474,0.718248306,0.006347809,0.515880628,0.993143486,CALI
735.359,276.2176728,176.64753,0.886996328,0.798103083,0.007236702,0.636968531,0.996005804,SIRA
1047.25,413.0462106,223.8632581,0.819682985,0.730675952,0.005773801,0.533887347,0.985066275,CALI
847.583,345.0918105,166.1002316,0.782550272,0.691598169,0.00771379,0.478308028,0.99373843,HOROZ
630.518,245.9364893,141.243409,0.856232732,0.755127976,0.009079168,0.570218261,0.992878026,DERMASON
642.116,230.3996945,170.986246,0.939598508,0.859909762,0.007473473,0.739444799,0.996383392,DERMASON
1029.742,345.5929335,234.523667,0.749252344,0.820970885,0.005466253,0.673993194,0.993193088,BARBUNYA
1073.958,420.8503424,240.7090663,0.860154373,0.753351992,0.005330728,0.567539223,0.992272871,CALI
931.54,305.938941,247.6315232,0.85658199,0.897018388,0.005172169,0.804641989,0.994103314,BARBUNYA
773.699,289.5639307,185.1824735,0.879903942,0.797802387,0.006908361,0.636488648,0.99525701,SIRA
1209.112,442.6712769,268.7161202,0.799228595,0.777268061,0.004760879,0.604145639,0.995243311,BARBUNYA
563.861,204.878906,141.8015588,0.90024822,0.831201032,0.008994991,0.690895155,0.998224877,DERMASON
1529.214,547.6732621,394.2119678,0.908665626,0.847225275,0.00323885,0.717790667,0.997216696,BOMBAY
741.513,279.9243156,177.6535862,0.891143897,0.795980063,0.007179019,0.633584261,0.998322884,DERMASON
738.594,263.6985495,191.0583835,0.910571684,0.850756415,0.006671015,0.723786477,0.998969219,DERMASON
1545.501,568.8688779,387.3404908,0.906786924,0.823492916,0.003300488,0.678140582,0.995953383,BOMBAY
889.324,354.6097965,185.4404821,0.818429714,0.722187729,0.00688429,0.521555116,0.997347243,HOROZ
977.31,338.7465416,247.1025471,0.862457594,0.852857504,0.005167522,0.727365923,0.99712728,BARBUNYA
764.912,287.4163471,188.7435424,0.912199076,0.809086491,0.006767196,0.65462095,0.996848739,SIRA
660.588,263.2019967,149.2530712,0.884963169,0.751543678,0.008564707,0.564817901,0.99603444,DERMASON
882.996,371.1083603,168.2970377,0.786089257,0.671496968,0.007608889,0.450908178,0.994288413,HOROZ
1614.083,604.5212049,377.3680425,0.861483347,0.78883813,0.00338472,0.622265595,0.996832548,BOMBAY
1119.357,421.2621199,251.4297785,0.828253501,0.769746952,0.005101076,0.592510371,0.992731157,CALI
734.382,276.3658087,175.144446,0.88255421,0.794618248,0.007296402,0.63141816,0.996334137,SIRA
958.214,381.4574722,200.2629329,0.806928304,0.718263814,0.006469877,0.515902906,0.982683194,HOROZ
1503.932,532.8745985,364.5403018,0.826866108,0.816903778,0.003580497,0.667331783,0.975486535,BOMBAY
766.373,284.2758006,190.479229,0.901535386,0.81478274,0.006746625,0.663870914,0.990776981,SIRA
963.98,342.9316574,239.1408081,0.86877315,0.833995616,0.005337956,0.695548687,0.997427691,BARBUNYA
1143.233,409.4419119,258.2962419,0.7952403,0.792577562,0.004950331,0.628179192,0.99576706,BARBUNYA
642.131,230.7847535,173.1093399,0.95299467,0.86459334,0.007380389,0.747521643,0.996575911,DERMASON
1139.829,433.4571416,264.0923336,0.858640474,0.775620618,0.004882759,0.601587342,0.987390759,CALI
704.414,260.626197,174.9516171,0.904719575,0.818308444,0.007295549,0.66962871,0.997548848,DERMASON
920.893,373.338829,187.9327682,0.812296734,0.707641821,0.006810515,0.500756947,0.994781347,HOROZ
1070.181,397.3118861,235.1378813,0.803464391,0.768526987,0.005425757,0.59063373,0.997992327,BARBUNYA
655.638,239.6042975,171.1001951,0.939917257,0.844431553,0.007452236,0.713064648,0.99855733,DERMASON
684.084,242.3524243,183.1011169,0.934883291,0.868742145,0.00696115,0.754712914,0.998937131,DERMASON
1606.945,602.3650349,374.4872145,0.854111666,0.78478142,0.003432045,0.615881877,0.990649864,BOMBAY
545.278,201.0372975,142.0385806,0.943889116,0.83878751,0.009001804,0.703564486,0.995804819,DERMASON
904.513,348.2910301,203.4497786,0.852658127,0.763326111,0.006274044,0.582666752,0.997482546,SIRA
639.337,234.7549614,165.0418168,0.934472708,0.838008643,0.007723219,0.702258485,0.998890262,DERMASON
818.737,301.8526946,204.513536,0.903807992,0.820800432,0.006260945,0.673713349,0.994370317,SIRA
660.822,251.8435495,159.7575039,0.906437041,0.795193114,0.007995287,0.632332089,0.99681551,DERMASON
793.771,290.2436873,202.1764573,0.917040201,0.833636574,0.00631239,0.694949937,0.997667261,SIRA
723.468,273.1959579,178.4052416,0.916969697,0.807184245,0.007153037,0.651546405,0.997727659,DERMASON
685.672,239.8058344,177.2609897,0.891240126,0.859219575,0.007191874,0.738258279,0.998745651,DERMASON
785.42,306.1525448,182.3021945,0.889853286,0.770323974,0.007008505,0.593399024,0.99653557,SIRA
753.828,284.165244,182.2939555,0.896851314,0.799671573,0.007006737,0.639474625,0.99683208,DERMASON
1186.03,460.9391593,263.3413899,0.846389431,0.753507036,0.004865101,0.567772854,0.99380026,CALI
971.399,399.0631071,196.5993388,0.816733639,0.700239203,0.006506923,0.490334942,0.995296254,HOROZ
745.966,274.7577876,187.5689205,0.912332534,0.825459426,0.006800935,0.681383264,0.998115027,SIRA
