Area,Perimeter,MajorAxisLength,AspectRation,ConvexArea,EquivDiameter,Compactness,ShapeFactor2,labels
32508,674.073,250.5413872,1.510938988,32951,203.4464822,0.812027444,0.002067054,3
40000,738.009,264.5890485,1.372591921,40470,225.6758334,0.852929608,0.002159456,5
37084,730.084,271.3184832,1.546610926,37800,217.2943057,0.800882797,0.001856729,6
37540,711.089,235.930872,1.162369819,38001,218.6261936,0.926653607,0.002858512,5
92281,1169.006,456.3323251,1.757924971,93747,342.7766305,0.751155708,0.00097111,2
79187,1066.901,416.0072452,1.705316173,79761,317.5279827,0.763275127,0.001099895,2
81209,1103.917,440.017737,1.848955485,82641,321.5563873,0.730780512,0.000953221,2
40358,746.391,268.0759661,1.393405182,40848,226.6834832,0.845594204,0.002094865,3
25959,592.323,219.1043754,1.449187261,26269,181.8021599,0.829751389,0.002467941,3
62934,992.28,368.3417168,1.688344068,64268,283.0725305,0.768505216,0.00125931,0
63766,1027.779,339.7887826,1.415559058,65051,284.9375244,0.838572487,0.001625407,0
42414,768.017,289.0165233,1.542768304,42814,232.3858474,0.804057307,0.001756876,6
45604,774.694,275.5767214,1.305111008,46000,240.9664213,0.874407751,0.002179091,5
53171,907.287,366.2212707,1.965817606,53900,260.1911217,0.710475176,0.00108254,4
81644,1096.482,414.3814878,1.623083657,83595,322.4164533,0.77806674,0.001147422,2
46711,819.378,313.3485588,1.644564168,47218,243.8735172,0.778281917,0.001518225,6
39822,749.984,279.064832,1.531307959,40271,225.1731448,0.806884706,0.001832347,6
35072,693.453,254.363667,1.443180534,35397,211.3174326,0.830768934,0.002131058,3
57311,953.118,373.2428761,1.898798103,58213,270.1307675,0.723739915,0.001102208,4
82619,1114.99,442.4189292,1.845649972,83605,324.335903,0.733096804,0.000954067,2
40274,744.945,269.2312798,1.409064766,40742,226.447454,0.841088948,0.002063708,3
60819,962.797,398.4126086,2.044671124,61390,278.2753239,0.698460134,0.000961701,4
35165,676.072,232.8834611,1.21050688,35463,211.597421,0.908597888,0.002784163,5
40971,769.264,296.3083827,1.669283335,41552,228.3985494,0.770813662,0.00157487,6
42662,771.819,286.3884684,1.499777674,43275,233.0642518,0.813804596,0.001816246,6
35128,669.663,228.4024536,1.16551566,35376,211.4860722,0.925936078,0.002948161,5
62608,1002.965,365.9264015,1.673928537,64037,282.3384165,0.771571593,0.001277758,0
37090,693.447,242.4224979,1.243493766,37376,217.3118835,0.89641797,0.002603383,5
40476,761.131,285.5691268,1.572443648,41221,227.0146335,0.794955099,0.001738056,6
67184,987.838,373.104542,1.612609971,68131,292.474487,0.783894202,0.001293523,2
32586,681.46,261.2163626,1.639209138,32973,203.6904117,0.779776618,0.001828226,3
36821,716.892,273.9867803,1.596826407,37241,216.5224083,0.790265895,0.001790221,6
38811,726.395,268.1523399,1.450239624,39206,222.2964237,0.828993041,0.002012844,3
33849,695.046,262.3385359,1.577505803,34268,207.6003019,0.79134505,0.00187482,3
50221,877.944,354.9210188,1.962138883,50810,252.8702497,0.712469074,0.001123286,4
62761,1026.847,356.449425,1.578440482,64077,282.683192,0.793052737,0.001385786,0
80391,1097.037,396.4838122,1.526703354,81413,319.9328058,0.806925267,0.001289826,0
83906,1206.297,447.4269964,1.86578727,85675,326.8523172,0.730515413,0.000936756,0
42932,750.704,270.4243534,1.336412111,43263,233.8005991,0.864569319,0.00217092,5
39509,737.717,261.8813448,1.361959073,40027,224.2864712,0.856443102,0.002199796,5
39782,755.108,286.5736887,1.614623289,40287,225.0600266,0.785347837,0.001690354,6
41714,760.11,284.0140143,1.513965197,42187,230.460223,0.811439617,0.001820801,6
63948,996.497,412.2971781,2.073120689,64641,285.343867,0.692082998,0.000912422,4
89085,1157.147,458.8383236,1.854010695,89699,336.7885759,0.734002716,0.000922201,2
77972,1077.81,415.4903941,1.708712179,79627,315.0825825,0.75833903,0.001087065,2
51396,888.765,361.0072548,1.976550281,52078,255.8112969,0.708604311,0.0010924,4
80378,1110.875,412.633194,1.659767881,81448,319.9069367,0.775281633,0.001144049,0
36932,708.292,253.2997261,1.363419673,37379,216.8485252,0.85609459,0.002272473,3
49198,847.163,327.0894642,1.694307781,49844,250.2815197,0.765177565,0.001405878,6
41365,737.76,246.9702291,1.157059214,41732,229.4941258,0.929238016,0.002745992,5
34242,682.082,247.6193769,1.398310809,34685,208.8019839,0.84323766,0.002255305,6
73163,1064.874,419.7248464,1.881476563,73802,305.2114428,0.727170301,0.000989458,2
41332,740.092,266.3276466,1.345621469,41673,229.4025651,0.861354681,0.002187951,5
30686,661.224,250.4274904,1.598362655,31079,197.6629168,0.789301991,0.001953864,3
39285,727.618,252.3515449,1.269652459,39686,223.6497608,0.886262697,0.002444606,5
37348,702.527,242.7609094,1.234694179,37715,218.0663902,0.898276377,0.002610544,5
62502,997.559,420.2142537,2.206410711,63241,282.0993053,0.671322552,0.000842329,4
31622,659.514,251.4367622,1.567107813,31880,200.65488,0.798033184,0.001989312,3
57812,906.071,289.5485579,1.135791816,58725,271.3089098,0.9370066,0.002381517,0
41567,768.363,286.8489529,1.549611814,42083,230.053794,0.802003255,0.00176112,6
44199,790.599,301.6205366,1.612885314,44564,237.2254511,0.786502981,0.001610756,6
67927,1031.852,420.7502767,2.035726902,68656,294.0873043,0.698959265,0.000911946,4
53281,913.484,367.8415066,1.981145302,54004,260.460124,0.708077037,0.001070509,4
40381,724.736,254.3755015,1.25693763,40687,226.7480674,0.891391137,0.002453303,5
39899,748.942,275.2422955,1.481376674,40514,225.3907376,0.818881187,0.001913447,3
57944,921.449,353.8206459,1.681584975,59041,271.618468,0.767672749,0.001308154,6
27980,613.77,220.7632719,1.362964557,28333,188.7465032,0.854972395,0.002600562,3
71968,1016.094,387.0887561,1.624838628,72580,302.7086116,0.782013445,0.001240817,2
28184,626.725,233.6611576,1.51743222,28504,189.4333216,0.810718065,0.002209241,3
41378,740.424,262.1846386,1.302350182,41663,229.5301851,0.875452453,0.002295873,5
65806,1042.863,361.1261924,1.53866931,67326,289.4594989,0.801546675,0.001397296,0
33447,664.412,226.1186154,1.198038824,33791,206.3638608,0.912635435,0.002892999,5
37220,697.179,246.030186,1.275548473,37513,217.6923881,0.884819833,0.002499259,5
30727,664.146,235.9200434,1.412305952,31212,197.7949228,0.838398128,0.002340053,3
35205,699.559,266.0940154,1.574266131,35559,211.7177323,0.795650109,0.001868525,3
22144,557.585,199.1229667,1.391210794,22445,167.9125263,0.843260469,0.002804736,3
34419,687.797,224.1432457,1.14583779,34885,209.3409465,0.933960539,0.003056478,5
30901,679.657,250.7627559,1.594741661,31422,198.354166,0.791003294,0.001959672,3
43841,785.132,300.7763356,1.611275892,44336,236.2627666,0.785509825,0.0016112,6
39733,727.157,256.3330274,1.295685831,40033,224.9213792,0.877457663,0.002359053,5
48067,852.256,342.9475376,1.91538552,48686,247.3879649,0.721358044,0.001191692,4
43238,754.895,267.6586352,1.299748167,43630,234.6323325,0.87661036,0.002254872,5
43705,788.586,300.7291129,1.618691445,44204,235.8960243,0.784413661,0.001606959,6
54598,885.313,342.1234187,1.677859304,55145,263.6595014,0.770656105,0.001363416,6
26638,602.775,219.8769404,1.421450372,26935,184.1644781,0.837579774,0.002505893,3
24667,591.758,214.5327994,1.444176086,25110,177.2202016,0.82607509,0.002498246,3
54496,882.834,326.2241745,1.516174968,55707,263.4131019,0.807460398,0.001569698,6
40289,734.253,247.6013205,1.193997888,40728,226.4896201,0.914735106,0.002654163,5
32810,667.916,245.8958884,1.44495499,33134,204.3893086,0.831202628,0.002206746,3
64072,962.35,355.0873662,1.528790099,65356,285.6203846,0.804366508,0.001431076,2
75626,1096.341,371.1089149,1.425551475,77287,310.3063225,0.83615971,0.001479677,0
48560,828.554,306.8195739,1.51544915,49122,248.6533979,0.810422213,0.001681239,6
50253,872.982,354.0748474,1.952378543,50859,252.9507993,0.714399233,0.001132079,4
28354,628.104,231.7005474,1.481006744,28720,190.0037738,0.820040246,0.002279466,3
29846,641.989,241.6839913,1.532338045,30187,194.9387274,0.806585187,0.002114183,3
36883,696.855,237.6866158,1.202153401,37217,216.7046242,0.911724135,0.002746705,5
45421,796.324,296.2785174,1.50810342,45854,240.4824596,0.811677005,0.00174645,6
37622,712.941,253.8932944,1.341782665,38017,218.8648399,0.86203474,0.002298731,3
33478,679.068,249.7409809,1.460047175,33879,206.4594718,0.826694406,0.002149265,3
38344,719.605,249.9302987,1.277450081,38741,220.9549662,0.884066347,0.00245607,5
68570,1035.111,367.7931032,1.540813598,69869,295.4759476,0.803375444,0.001378235,0
31283,655.438,239.8353414,1.441633756,31666,199.5764332,0.832139384,0.002267613,3
37248,703.557,249.1520443,1.306466725,37633,217.774256,0.874061686,0.002408295,5
29495,636.061,233.8000818,1.452780752,29825,193.7890615,0.828866526,0.002307886,3
29897,644.523,241.8317986,1.533221601,30205,195.1052092,0.806780623,0.002113914,3
42120,742.557,254.8646481,1.210164754,42479,231.5790354,0.908635376,0.002544249,5
47465,801.514,281.1132319,1.306729923,47925,245.8339175,0.874501409,0.002136631,5
32951,688.26,226.6490462,1.221685649,33524,204.8280162,0.903723266,0.002830133,5
71703,1049.125,406.8727219,1.790354085,73498,302.150782,0.742617447,0.001064539,2
27986,614.326,227.8561214,1.452891461,28280,188.7667394,0.828447084,0.002365695,3
62838,982.208,350.0976801,1.524706104,63926,282.8565476,0.807936081,0.001464383,0
66737,972.11,374.8698515,1.650767701,67291,291.4998928,0.777602924,0.00126685,2
35081,677.561,234.7952752,1.232008674,35395,211.3445445,0.900122646,0.002710216,5
68978,1054.813,373.103519,1.57548045,70161,296.3537031,0.794293508,0.001328075,0
89150,1166.008,463.5134812,1.879324532,90081,336.9114207,0.72686434,0.000895229,2
32502,667.023,245.6255001,1.450187056,32843,203.4277063,0.828202716,0.002193258,3
95737,1284.958,431.6200414,1.523458962,97477,349.1362689,0.80889726,0.001190625,0
37165,692.541,236.9842652,1.185412139,37477,217.5314866,0.917915316,0.002792387,5
30451,634.564,224.6092262,1.299947327,30765,196.9045895,0.876654057,0.002687316,3
63081,950.0,358.4980058,1.593211902,63792,283.4029353,0.790528624,0.00136911,0
64440,1013.402,415.4249883,2.093614006,65219,286.4394461,0.689509428,0.00089883,4
30035,634.05,229.5178643,1.372513269,30347,195.5549788,0.852025089,0.002484152,3
34410,684.481,232.4579361,1.230329164,34802,209.3135751,0.900436348,0.002739375,5
56334,989.798,372.7248213,1.92583848,57684,267.8183648,0.718541802,0.001087942,4
34783,724.442,252.1944891,1.433831312,35370,210.4449835,0.834455123,0.002168504,6
39195,738.413,249.8854677,1.250480758,39617,223.3934286,0.893983274,0.002511931,5
39704,736.873,271.6599189,1.456766802,40106,224.8392823,0.827649818,0.001980421,3
80627,1103.644,414.0434775,1.6559764,82387,320.4020674,0.77383677,0.001135907,2
28192,625.45,233.6954694,1.515214192,28568,189.4602049,0.810714069,0.002208895,3
39703,720.914,248.6120893,1.221962329,40053,224.8364509,0.904366523,0.002583786,5
72779,1065.022,361.2907741,1.396752029,74246,304.4094296,0.842560761,0.001543247,0
34236,692.679,260.9891145,1.560862114,34579,208.7836896,0.799970872,0.001925821,3
29842,648.297,245.6386729,1.583646844,30177,194.925664,0.793546316,0.002013435,3
38542,724.663,273.7287557,1.523537364,38922,221.5247131,0.809285501,0.0018792,3
29883,640.661,239.1823428,1.499257098,30178,195.0595225,0.815526432,0.002183921,3
39261,714.215,243.4054931,1.184093476,39589,223.5814343,0.918555417,0.002722515,5
34518,714.282,270.0853828,1.647573911,35168,209.6417959,0.776205635,0.001752033,3
71078,1097.521,392.8396131,1.703316653,72505,300.8310495,0.765785933,0.001172437,0
42617,787.075,294.1309035,1.588805677,43193,232.9413009,0.791964728,0.001674792,6
46810,805.383,305.4332514,1.55803036,47298,244.131815,0.799296782,0.001642819,6
26783,608.733,225.8112135,1.484048632,27142,184.6650338,0.817785047,0.00232607,3
42455,739.126,251.4739389,1.168106263,42756,232.4981395,0.924541686,0.002669623,5
46056,859.402,359.3939608,2.198661377,46532,242.1576356,0.673794393,0.000992142,4
80420,1161.915,413.4325044,1.665565563,82080,319.9905064,0.773984878,0.001138021,0
38300,709.442,244.0048329,1.218937461,38656,220.8281562,0.905015501,0.002636353,5
28912,630.948,233.888155,1.482581697,29305,191.8642794,0.820324909,0.002259714,3
36698,709.532,262.6632899,1.471195254,37053,216.1604608,0.822956496,0.00202509,3
36384,689.513,239.4697423,1.23658858,36749,215.2337046,0.898792902,0.002649467,5
55314,921.142,378.8703414,2.031424718,55873,265.38269,0.700457811,0.001017099,4
51579,853.672,326.1006039,1.612668801,52178,256.2663116,0.785850466,0.001487367,6
30042,648.527,246.4217001,1.584593881,30352,195.5777656,0.793671034,0.002007668,3
93299,1175.123,464.3282312,1.79967765,94268,344.662119,0.742281205,0.00093197,2
35050,694.856,260.9576396,1.523916018,35436,211.2511445,0.809522744,0.001972323,3
79902,1076.13,424.741243,1.758872984,81032,318.9582827,0.750947284,0.00104276,2
47772,872.287,355.9094486,2.07198009,48346,246.6276536,0.692950565,0.001059632,4
76535,1064.59,424.3428032,1.826945368,77619,312.1656428,0.735644956,0.001001635,2
64410,1004.419,367.1284917,1.6359946,65579,286.3727625,0.780034154,0.001301664,0
52004,905.142,367.7977173,2.022776114,52771,257.3199357,0.699623526,0.001045225,4
51408,866.227,300.8424616,1.379652294,52127,255.8411588,0.850415721,0.001888049,5
46788,820.847,314.189191,1.64842755,47446,244.0744391,0.776839071,0.001508554,6
69473,1021.704,351.0587716,1.389581653,70650,297.4151491,0.847194752,0.001605745,0
46091,809.128,306.9268149,1.602377791,46535,242.2496313,0.789274901,0.001594086,6
45728,814.346,310.7746489,1.650942559,46383,241.2938,0.776426909,0.001523511,6
37210,721.779,273.6492042,1.574204954,37664,217.6631422,0.795409374,0.001815838,6
40688,732.945,258.7484843,1.290948742,41046,227.6083711,0.879651031,0.002348729,5
36181,708.853,260.122131,1.466797327,36623,214.6324299,0.825121757,0.002055648,3
29220,628.213,231.7985488,1.441055706,29562,192.8835387,0.832117111,0.002346108,3
40636,783.891,250.0758103,1.202762953,41391,227.4628808,0.909575702,0.00259834,5
40718,779.506,293.9528633,1.646807484,41399,227.6922655,0.774587677,0.001603073,6
40149,762.033,285.2186523,1.580514062,40686,226.095764,0.792710302,0.001730378,6
74477,1079.628,418.1523539,1.811959375,76573,307.9400292,0.736430218,0.001018635,2
44940,794.941,295.9991921,1.526976591,45467,239.2057381,0.808129699,0.001732852,6
70136,1030.908,396.6158929,1.754674633,70887,298.8309367,0.753451745,0.001124167,2
28282,618.728,224.8899722,1.398921083,28614,189.7623798,0.843800984,0.002486565,3
66973,1016.147,397.999741,1.831868476,68392,292.014849,0.733706128,0.00106231,2
42248,781.863,294.7929663,1.61160326,42761,231.9306454,0.786757731,0.00164913,6
65144,978.923,371.2954818,1.655388768,65737,287.9998557,0.775662161,0.001272669,2
73846,1040.717,403.9120572,1.718202804,74693,306.6327566,0.759157225,0.001120641,2
46460,831.866,275.3004714,1.277606215,47213,243.2174115,0.88346166,0.002226683,5
34844,702.976,268.7728252,1.624804484,35275,210.6294345,0.783670873,0.001794618,3
29372,635.787,233.8804883,1.452433271,29779,193.38457,0.826852088,0.002295892,3
39797,759.848,282.4563606,1.568373109,40473,225.1024526,0.79694595,0.001766023,6
29725,639.815,244.4088403,1.57374734,29972,194.5431712,0.795974364,0.002035969,3
50075,891.018,362.4188232,2.050211723,50735,252.5024162,0.696714409,0.001051935,4
61531,953.732,366.9656041,1.7022506,62121,279.8994506,0.762740288,0.001245139,2
44858,807.517,297.1141096,1.541396904,45364,238.9874045,0.804362354,0.001710291,6
38976,716.184,257.7444621,1.336768549,39281,222.7684549,0.864299675,0.002276299,5
42515,803.074,312.7763644,1.796576432,43105,232.6623718,0.743861744,0.001389442,6
101226,1268.518,503.6126663,1.912392269,104908,359.005496,0.712860339,0.000792505,2
36841,689.544,238.3884884,1.209585822,37129,216.5812043,0.908522076,0.002719416,5
81774,1082.182,400.884688,1.532967941,82581,322.6730397,0.80490238,0.001269278,2
82477,1259.908,416.7420733,1.64315001,85026,324.0570597,0.777596217,0.001139543,0
29418,639.377,248.2706382,1.642771584,29717,193.5359422,0.779536169,0.00192237,3
27324,614.317,222.3695211,1.417598614,27649,186.5207691,0.838787475,0.002484955,3
58822,942.558,368.175038,1.781905064,60179,273.6685888,0.74331109,0.001178628,2
30419,655.222,247.9135627,1.581799517,30763,196.8011019,0.79382951,0.001996384,3
132399,1335.884,486.8595673,1.404750901,133434,410.5796421,0.84332253,0.001147291,1
42863,742.672,258.7542011,1.225515686,43143,233.6126422,0.902836133,0.002474118,5
42715,756.895,257.0854586,1.212794074,43190,233.2089774,0.907126287,0.002513899,5
52151,904.977,371.8485703,2.077477123,52608,257.6833629,0.692979302,0.001014295,4
41854,764.973,289.0148725,1.558004066,42437,230.8466329,0.798736172,0.00173371,6
41155,781.342,311.2890886,1.839735144,41661,228.9108417,0.735364168,0.001364366,4
44111,790.752,301.2185767,1.608749002,44655,236.989176,0.786768129,0.001613993,6
44710,784.35,291.2182623,1.48583414,45172,238.5928332,0.819292139,0.001810293,6
33428,679.713,251.6475609,1.484924068,33815,206.3052387,0.819818153,0.002097646,3
52427,864.207,325.3224945,1.57263993,52962,258.364335,0.794179128,0.001522694,6
33587,672.575,240.3770452,1.34528769,34033,206.7953012,0.860295545,0.0024182,6
68330,1027.922,398.7044613,1.815835697,69292,294.9584006,0.739792075,0.001078098,2
29893,646.44,240.1605962,1.511643749,30316,195.092157,0.812340409,0.002158064,3
46015,775.166,277.2145631,1.310486433,46401,242.0498247,0.873149744,0.002159988,5
35926,715.377,266.4012632,1.544626689,36384,213.8747388,0.802829297,0.001900203,6
61988,969.081,359.1672822,1.628007851,62965,280.9369554,0.782189719,0.00133788,0
30391,647.15,232.240455,1.391362918,30837,196.7105056,0.84701223,0.002426227,3
29983,637.582,231.8095088,1.406367157,30312,195.385622,0.842871472,0.002407029,3
27287,609.595,225.4052287,1.46073003,27592,186.3944405,0.82693042,0.00238267,3
86530,1150.904,420.9216751,1.600743954,87713,331.9238133,0.788564317,0.00116028,0
65343,1016.802,417.2749046,2.080695887,66374,288.4394071,0.691245517,0.000899357,4
40168,737.07,256.077799,1.280522155,40630,226.1492561,0.883127147,0.002392018,5
88339,1150.877,448.6546315,1.775859507,89449,335.3754734,0.747513677,0.000978174,2
43399,777.006,290.157766,1.516900338,43938,235.0687623,0.810141205,0.001776549,6
47544,814.954,302.2956095,1.505281798,48039,246.0384135,0.813900056,0.001721077,6
28942,638.382,242.3026956,1.582002714,29341,191.9637958,0.792247876,0.002034482,3
29097,632.194,239.178088,1.539892478,29384,192.4771442,0.804744054,0.002126591,3
73789,1033.589,402.7551928,1.714740512,74581,306.5143924,0.761043924,0.001129453,2
40658,761.513,278.1741431,1.484214693,41179,227.5244457,0.817920901,0.001888842,6
66040,1020.017,369.2521146,1.612114422,67289,289.9736877,0.785300006,0.001311711,0
29970,639.615,239.8071356,1.504143908,30256,195.3432598,0.814584851,0.002173204,3
54079,882.527,346.5358897,1.737308432,54691,262.4033562,0.757218412,0.001299523,6
33961,690.353,238.1924989,1.311240651,34379,207.9434735,0.87300597,0.002513022,5
26228,596.962,216.9663513,1.406355228,26582,182.7416941,0.842258226,0.002567959,3
68345,1030.61,401.5475801,1.838314666,69433,294.9907739,0.73463467,0.001055591,2
52968,924.79,387.708889,2.219037605,53585,259.6939587,0.669816881,0.000908859,4
55388,934.878,385.6247335,2.092644068,56017,265.5601474,0.688649157,0.000965875,4
72058,1035.943,397.7170239,1.703940092,73724,302.8978295,0.761591311,0.001145407,2
35615,692.536,233.0035907,1.193515219,36004,212.9470037,0.913921554,0.002815432,5
51547,845.219,312.9640768,1.486191785,51987,256.1868045,0.818582142,0.001681589,6
55103,904.195,335.2377689,1.588405926,55750,264.8760439,0.790113968,0.001462569,4
45650,772.065,261.4591461,1.174787238,46028,241.0879201,0.92208639,0.002554049,5
83112,1139.537,393.3455569,1.460358359,84375,325.3021442,0.827013649,0.001365655,0
51145,891.169,368.1703878,2.068217469,51971,255.1858862,0.693118987,0.001024841,4
35967,684.169,231.4932948,1.169438462,36223,213.9967446,0.92441876,0.002899272,5
49253,869.377,355.0271231,2.006168329,49835,250.4213795,0.705358445,0.001100647,4
33554,680.837,266.1424712,1.655415754,33834,206.6936856,0.776627964,0.001779925,3
36549,694.092,239.78448,1.234371526,36884,215.7211907,0.899646177,0.002651016,5
80009,1108.48,433.9133189,1.831101833,81004,319.1717762,0.735565751,0.000979332,2
61247,967.954,348.5079955,1.554306968,62253,279.2527572,0.801280776,0.001446927,0
27123,610.39,228.6180273,1.512248869,27406,185.8334635,0.812855686,0.002269898,3
41393,737.397,258.0760051,1.261049017,41782,229.571785,0.889551064,0.002408153,5
42730,748.355,260.9115536,1.249770356,43110,233.2499212,0.893980807,0.002405764,5
40842,745.5,245.315108,1.155592944,41338,228.0387017,0.929574634,0.002766522,5
75923,1064.916,409.4197774,1.711262579,77438,310.9150462,0.759404072,0.001106285,2
46550,801.999,299.4319868,1.505629018,46954,243.4528718,0.813048981,0.001733904,6
45382,779.361,286.4237156,1.417242461,45764,240.3791942,0.839243335,0.001931331,6
92544,1177.29,460.67346,1.776274914,94340,343.2647381,0.745136779,0.000946605,2
67533,997.712,358.1463031,1.48436273,68874,293.2331601,0.818752442,0.001470059,0
80451,1122.763,414.4390978,1.669814979,81753,320.0521748,0.772253816,0.001130184,0
45445,806.11,311.0790016,1.661199112,46024,240.5459854,0.773263332,0.001509642,6
57583,926.308,332.5452734,1.50661763,58564,270.7710337,0.814238106,0.00156582,0
34370,685.873,250.188655,1.426703784,34778,209.1918812,0.836136559,0.002194708,3
47461,815.136,309.9769927,1.583872388,47952,245.8235587,0.793038079,0.001593487,6
45800,805.163,301.7417893,1.557680482,46334,241.4836871,0.800299116,0.00166709,6
36831,692.49,240.3522783,1.230513111,37129,216.5518083,0.900976724,0.002652582,5
31151,659.06,240.2039022,1.449180975,31553,199.1549273,0.829107793,0.002247666,3
37215,713.286,268.1274258,1.509690367,37638,217.6777656,0.811844462,0.001930609,6
52922,931.369,380.9248103,2.128146282,53803,259.5811688,0.681449887,0.000957455,4
72714,1034.73,405.8395078,1.763459019,73432,304.273463,0.749738399,0.001087815,2
96902,1207.71,477.898672,1.836329172,97688,351.2541222,0.734997067,0.000887821,2
51806,864.849,328.5508407,1.629122846,52374,256.8296086,0.781704311,0.001460738,6
43796,766.59,276.2896738,1.367715645,44236,236.1414811,0.854688045,0.002076541,5
34432,676.666,241.828841,1.331210336,34759,209.3804767,0.865820949,0.002434658,3
36035,708.696,260.9400059,1.47336129,36461,214.1989426,0.820874292,0.002028161,3
32730,679.264,255.6186304,1.563679788,33108,204.1399772,0.798611498,0.001959605,3
45047,796.038,298.7623242,1.549713857,45589,239.4903375,0.801608229,0.001689228,6
41445,766.338,293.2136362,1.623526392,41871,229.7159397,0.783442212,0.001644068,6
24194,576.961,211.5541777,1.450465068,24488,175.5128415,0.829635432,0.002555306,3
53069,908.672,373.3477056,2.053257401,53741,259.9414346,0.696244896,0.001019766,4
51292,914.188,364.0980518,2.008516043,52134,255.5523483,0.701877824,0.001062661,4
42510,779.552,288.2366105,1.528173698,43051,232.6486902,0.807144831,0.001775185,6
27476,626.74,241.1836714,1.659297127,27796,187.0388455,0.775503766,0.001958438,3
72067,1021.302,398.3836508,1.720273429,72949,302.9167448,0.760364398,0.001139809,2
43282,777.646,294.9903332,1.57533594,43678,234.7516858,0.795794504,0.001686102,6
34197,685.626,251.96495,1.455962902,34610,208.6647376,0.828149858,0.002137803,3
43554,828.293,339.2236127,2.058753468,44186,235.4881635,0.69419744,0.001115758,4
85477,1117.431,414.7149833,1.574135849,86390,329.8980093,0.795481289,0.001198395,0
31608,664.008,240.693095,1.435064775,31977,200.6104572,0.83346993,0.002266763,3
46021,782.884,281.7103845,1.351709294,46432,242.0656049,0.859271146,0.002058484,5
51032,899.916,362.6824556,2.010483736,51665,254.9038259,0.702829216,0.001069702,4
52647,918.243,384.432846,2.19765565,53197,258.9058561,0.673474857,0.000926642,4
68352,1003.918,399.5254213,1.817014956,69077,295.0058802,0.738390762,0.00107181,2
35506,713.086,262.1062149,1.512897555,35941,212.620891,0.811201257,0.001971831,6
27439,609.885,216.9513012,1.337193302,27893,186.912867,0.861542964,0.002687086,3
54349,929.772,383.4831858,2.111998571,55056,263.0575907,0.685969034,0.000963724,4
73849,1063.155,397.3697444,1.672117987,74917,306.638985,0.771671697,0.001176956,0
82109,1153.754,390.6378815,1.450188178,83618,323.3333045,0.827705965,0.001377424,0
38427,756.323,306.5338861,1.908776886,38773,221.1939782,0.721597149,0.001334139,4
40219,756.289,275.0865184,1.475355737,40710,226.2927777,0.82262402,0.001932072,6
65235,1017.685,329.6995393,1.301542209,66266,288.2009398,0.874132067,0.001820227,0
38844,740.042,279.8671492,1.578406666,39320,222.3909101,0.794630276,0.001772018,3
24890,582.247,211.6866932,1.412039107,25213,178.0194716,0.840957308,0.002623882,3
45091,805.812,306.8444334,1.62614437,45685,239.607271,0.780875404,0.001560756,6
39397,718.796,259.9423111,1.346265441,39682,223.9683423,0.861607875,0.002243015,5
37240,742.398,280.7374947,1.658069454,37762,217.7508683,0.77563871,0.001683094,6
29440,645.115,245.7222954,1.60830504,29760,193.6082958,0.787915055,0.001984285,3
32798,661.676,231.3968745,1.27678071,33212,204.3519283,0.883123113,0.002647128,3
50362,898.204,360.980706,2.020602423,51020,253.2249789,0.701491727,0.001070659,4
72181,1099.699,400.9105867,1.735059149,73688,303.1562363,0.756169197,0.001120161,0
54186,935.38,378.0676879,2.061979276,54886,262.6628218,0.694750782,0.001002717,4
26080,590.353,215.0643353,1.392208469,26337,182.2253751,0.847306341,0.002621817,3
50146,883.56,358.7618824,1.993714939,50997,252.681361,0.704314961,0.001085969,4
45035,808.971,314.5140715,1.714743606,45701,239.4584367,0.76136001,0.001447538,6
66931,1037.359,341.6177344,1.365435026,68309,291.9232707,0.854531956,0.001678828,0
32836,669.19,218.4060038,1.138962252,33225,204.4702758,0.936193476,0.003151785,5
95103,1207.004,459.9861986,1.716053412,97761,347.9783045,0.756497272,0.000977147,2
46250,782.848,281.7191347,1.345517486,46601,242.6671155,0.8613796,0.002068534,5
64380,979.195,343.5301553,1.436441163,65278,286.3060633,0.83342338,0.001588021,0
36670,717.172,273.8378844,1.601251168,37023,216.0779815,0.789072637,0.00178579,6
40459,726.133,250.0517074,1.212287997,40829,226.9669552,0.907680086,0.00258777,5
44456,791.275,300.1159958,1.582953073,44977,237.9141383,0.792740612,0.00164461,6
42158,762.389,273.0256377,1.385265428,42624,231.6834753,0.848577728,0.002071427,5
70236,1079.405,362.8565825,1.460678002,71461,299.0438976,0.824137998,0.001470127,0
27227,602.784,216.5306559,1.349709853,27481,186.1894011,0.859875477,0.002681894,3
64913,1040.559,343.6703558,1.425448434,66203,287.4887799,0.836524812,0.00159921,0
66497,984.322,379.967827,1.68554622,67422,290.9752739,0.765789241,0.001212165,2
28052,631.486,242.500054,1.642479169,28392,188.9891947,0.779336712,0.001967108,3
40774,732.684,262.4489681,1.32541586,41143,227.8487858,0.868164152,0.002255531,3
43711,790.285,298.3101981,1.593852468,44153,235.9122162,0.790828532,0.001646594,6
58098,975.927,402.0462454,2.15404275,59294,271.979174,0.676487287,0.000893991,4
46794,864.065,356.4369676,2.115955034,47586,244.0900884,0.68480576,0.001033337,4
63015,970.092,351.9240147,1.541658912,63991,283.2546379,0.804874422,0.001445763,0
69545,996.279,382.5603879,1.642882265,70165,297.5692258,0.777835958,0.001242127,2
41036,758.004,283.5890854,1.527480995,41645,228.5796534,0.806024157,0.001799271,6
47057,902.586,374.1129742,2.320474224,47847,244.7750667,0.654281149,0.000898702,4
